"city_id","city_jjk","longitude","latitude","towns_rhine"
621,"VILLANUEVA-Y-GELTRU",1.72745,41.2152,0
622,"VILLARREAL",-0.100593,39.9398,0
623,"VILLENA",-0.861221,38.6318,0
624,"VINAROZ",0.47473,40.468,0
625,"VITORIA",-2.68179,42.8592,0
626,"VIVERO",-7.59453,43.6643,0
627,"YECLA",-1.11011,38.6122,0
628,"YEPES",-3.62558,39.9029,0
629,"YNIESTA",-1.74925,39.4408,0
630,"ZAMORA",-5.74679,41.5035,0
631,"ZARAGOZA",-0.889581,41.6488,0
640,"ABBEVILLE",1.83683,50.1055,0
641,"AGDE",3.47083,43.3125,0
642,"AGEN",0.616363,44.2031,0
643,"AIRE",-0.262294,43.7001,0
644,"AIX",5.44743,43.5297,0
645,"AJACCIO",8.73864,41.9192,0
646,"ALBI",2.14634,43.9269,0
647,"ALENCON",0.091266,48.4329,0
648,"ALES",4.08335,44.1272,0
649,"AMBERT",3.73931,45.5495,0
650,"AMBOISE",0.984407,47.4133,0
651,"AMIENS",2.29575,49.8941,0
652,"ANDUZE",3.98651,44.0534,0
653,"ANGERS",-0.563166,47.4784,0
654,"ANGOULEME",0.156237,45.6484,0
655,"ANNECY",6.12938,45.8992,0
656,"ANNONAY",4.66735,45.2394,0
657,"ANTIBES",7.1251,43.5804,0
658,"APT",5.39544,43.8765,0
659,"ARBOIS",5.77234,46.9029,0
660,"ARGENTAN",-0.016566,48.744,0
661,"ARGENTEUIL",2.24895,48.9474,0
662,"ARLES",4.6275,43.6767,0
663,"ARMENTIERES",2.88422,50.6917,0
664,"ARRAS",2.77753,50.291,0
665,"AUBAGNE",5.56934,43.2922,0
666,"AUCH",0.586709,43.6464,0
667,"AURILLAC",2.445,44.931,0
668,"AUTUN",4.30157,46.9509,0
669,"AUXERRE",3.57378,47.7982,0
670,"AVALLON",3.90772,47.4882,0
671,"AVIGNON",4.80553,43.9493,0
672,"AVRANCHES",-1.36166,48.6868,0
673,"BAGNERES-DE-BIGORRE",0.149105,43.0651,0
674,"BAGNOLS",2.63114,45.501,0
675,"BAILLEUL",2.73559,50.7365,0
676,"BAR-LE-DUC",5.15824,48.7736,0
677,"BARCELONNETTE",6.65046,44.3863,0
678,"BASTIA",9.45088,42.6973,0
679,"BAYEUX",-0.70314,49.2764,0
680,"BAYONNE",-1.47484,43.4929,0
681,"BEAUCAIRE",4.64427,43.8072,0
682,"BEAUGENCY",1.63352,47.7781,0
683,"BEAUNE",4.84,47.026,0
684,"BEAUVAIS",2.08188,49.4296,0
685,"BEDARRIEUX",3.16737,43.6101,0
686,"BELFORT",6.86385,47.6397,0
687,"BERGERAC",0.483392,44.8538,0
688,"BERGUES",2.43332,50.9685,0
689,"BERNAY",0.597811,49.0893,0
690,"BESANCON",6.02405,47.2378,0
691,"BETHUNE",2.63926,50.531,0
692,"BEZIERS",3.2158,43.3442,0
693,"BILLOM",3.33897,45.7239,0
694,"BLOIS",1.33595,47.5861,0
695,"BONIFACIO",9.15927,41.3872,0
696,"BONNETABLE",0.424766,48.1788,0
697,"BORDEAUX",-0.57918,44.8378,0
698,"BOULOGNE",1.61333,50.7252,0
699,"BOURBOURG",2.19651,50.9464,0
700,"BOURG-EN-BRESSE",5.21925,46.2028,0
701,"BOURGES",2.39878,47.081,0
702,"BREST",-4.48608,48.3904,0
703,"BRIGNOLES",6.06119,43.4066,0
704,"BRIOUDE",3.38648,45.2956,0
705,"BRIVE",1.53394,45.1596,0
706,"BROUAGE",-1.0744,45.8505,0
707,"CAEN",-0.370679,49.1829,0
708,"CAHORS",1.44199,44.4475,0
709,"CALAIS",1.85869,50.9513,0
710,"CAMBRAI",3.23663,50.1735,0
711,"CANNES",7.01737,43.5528,0
712,"CARCASSONNE",2.35366,43.2122,0
713,"CARPENTRAS",5.04872,44.0556,0
714,"CASTELNAUDARY",1.95333,43.3171,0
715,"CASTELSARRASIN",1.10713,44.0399,0
716,"CASTRES",2.2413,43.6062,0
717,"CAVAILLON",5.04078,43.8366,0
718,"CHALON-SUR-SAONE",4.85395,46.7808,0
719,"CHALONS-SUR-MARNE",4.36307,48.9567,0
720,"CHAMBERY",5.91778,45.5646,0
721,"CHARLEVILLE",3.66741,48.8137,0
722,"CHARTRES",1.48901,48.4439,0
723,"CHATEAU-GONTIER",-0.7069,47.8268,0
724,"CHATEAUDUN",1.3277,48.0704,0
725,"CHATEAUROUX",1.68678,46.8114,0
726,"CHATELLERAULT",0.548146,46.8165,0
727,"CHAUMONT",5.13926,48.1137,0
728,"CHERBOURG",-1.6253,49.6391,0
729,"CHINON",0.240385,47.1673,0
730,"CHOLET",-0.879787,47.0594,0
731,"CLAMECY",3.51877,47.4596,0
732,"CLERMONT-FERRAND",3.08703,45.7772,0
733,"CLERMONT-L'HERAULT",3.4295,43.6276,0
734,"CLUNY",4.66456,46.429,0
735,"COLMAR",7.35851,48.0794,0
736,"COMINES",3.00623,50.765,0
737,"COMPIEGNE",2.82614,49.4178,0
738,"CONDE-SUR-L'ESCAUT",3.59341,50.4487,0
739,"CONDE-SUR-NOIREAU",-0.552764,48.851,0
740,"CONDOM",0.372492,43.9582,0
741,"CONDRIEU",4.76801,45.4637,0
742,"CORTE",9.14902,42.3094,0
743,"COSNE",2.9275,47.4122,0
744,"COULOMMIERS",3.0835,48.8131,0
745,"COUTANCES",-1.44526,49.0478,0
746,"CUERS",6.0722,43.2379,0
747,"DARNETAL",1.15322,49.4468,0
748,"DAX",-1.05194,43.7086,0
749,"DIE",5.37054,44.751,0
750,"DIEPPE",1.07748,49.923,0
751,"DIGNE",6.23598,44.0922,0
752,"DIJON",5.04148,47.322,0
753,"DINAN",-2.04733,48.4544,0
754,"DOLE",5.49081,47.0953,0
755,"DOUAI",3.0806,50.3679,0
756,"DRAGUIGNAN",6.46499,43.5377,0
757,"DREUX",1.37089,48.7361,0
758,"DUNKERQUE",2.3752,51.0346,0
759,"ELBEUF",1.00691,49.2922,0
760,"EPERNAY",3.95624,49.0434,0
761,"EPINAL",6.4494,48.1724,0
762,"ETAMPES",2.16142,48.4344,0
763,"EU",1.4196,50.0489,0
764,"EVREUX",1.15136,49.027,0
765,"FALAISE",-0.201956,48.8935,0
766,"FECAMP",0.380774,49.7556,0
767,"FIGEAC",2.03287,44.6083,0
768,"FONTAINEBLEAU",2.70162,48.4047,0
769,"FONTENAY-LE-COMTE",-0.8065,46.466,0
770,"FOUGERES",-1.20463,48.3516,0
771,"GAILLAC",1.89651,43.9018,0
772,"GAP",6.07976,44.5596,0
773,"GENTILLY",2.34469,48.8139,0
774,"GIVORS",4.7694,45.5914,0
775,"GRANVILLE",-1.5973,48.8376,0
776,"GRASSE",6.92649,43.6602,0
777,"GRAY",5.59235,47.4458,0
778,"GRENOBLE",5.72452,45.1885,0
779,"GUERANDE",-2.42976,47.328,0
780,"GUINGAMP",-3.14835,48.5614,0
781,"HAGUENAU",7.79125,48.8133,0
782,"HASPARREN",-1.30525,43.384,0
783,"HAZEBROUCK",2.54256,50.7275,0
784,"HERBAULT",1.13962,47.6042,0
785,"HESDIN",2.03668,50.3729,0
786,"HONDSCHOOTE",2.58587,50.9809,0
787,"HONFLEUR",0.233262,49.4188,0
788,"HYERES",6.12864,43.1205,0
789,"ISSOIRE",3.24813,45.5415,0
790,"ISSOUDUN",1.98865,46.9475,0
791,"JOIGNY",3.39896,47.9814,0
792,"LACHARITE-SUR-LOIRE",3.01801,47.1771,0
793,"LACIOTAT",5.60515,43.1737,0
794,"LAFLECHE",-1.00412,45.6013,0
795,"LAROCHELLE",-1.15114,46.1603,0
796,"LASEYNE-SUR-MER",5.87822,43.103,0
797,"LAIGLE",0.628715,48.7647,0
798,"LANGRES",5.3343,47.8668,0
799,"LAON",3.61989,49.5641,0
800,"LAVAL",-0.770138,48.0779,0
801,"LAVAUR",1.8207,43.6992,0
802,"LEBLANC",2.45,48.9333,0
803,"LECATEAU",4.29628,49.4139,0
804,"LECREUSOT",4.4278,46.8054,0
805,"LECROISIC",-2.51191,47.2943,0
806,"LEHAVRE",0.107929,49.4944,0
807,"LEMANS",0.1984,48.0077,0
808,"LEPUY",3.88294,45.0428,0
809,"LECTOURE",0.623621,43.9336,0
810,"LENS",2.83183,50.4289,0
811,"LESSABLES-D'OLONNE",-1.79549,46.493,0
812,"LIBOURNE",-0.243985,44.913,0
813,"LILLE",3.05726,50.6292,0
814,"LIMOGES",1.2611,45.8336,0
815,"LIMOUX",2.21814,43.0533,0
816,"LISIEUX",0.227849,49.1459,0
817,"LOCHES",0.997664,47.1282,0
818,"LODEVE",3.31398,43.7337,0
819,"LONS-LE-SAUNIER",5.5508,46.6714,0
820,"LORIENT",-3.37024,47.7483,0
821,"LOUDUN",0.083183,47.009,0
822,"LOURDES",-0.045726,43.0915,0
823,"LOUVIERS",1.16866,49.2148,0
824,"LUNEL",4.13537,43.6745,0
825,"LUNEVILLE",6.49234,48.5922,0
826,"LUXEUIL",6.38111,47.8168,0
827,"LYON",4.83566,45.764,0
828,"MACON",4.82873,46.3069,0
829,"MAMERS",0.36733,48.3476,0
830,"MANOSQUE",5.79092,43.8357,0
831,"MARMANDE",0.159869,44.5005,0
832,"MARSEILLE",5.36978,43.2965,0
833,"MARTIGUES",5.05373,43.4048,0
834,"MAUBEUGE",3.9674,50.2802,0
835,"MAYENNE",-0.620935,48.3061,0
836,"MEAUX",2.87926,48.9594,0
837,"MELUN",2.6554,48.5421,0
838,"MENDE",3.50187,44.5176,0
839,"METZ",6.1769,49.1197,0
840,"MEUDON",2.23847,48.813,0
841,"MILLAU",3.0778,44.1006,0
842,"MIRECOURT",6.13386,48.3022,0
843,"MOISSAC",1.08468,44.1049,0
844,"MONT-DE-MARSAN",-0.499782,43.8935,0
845,"MONTARGIS",2.73629,47.9973,0
846,"MONTAUBAN",1.35295,44.0161,0
847,"MONTBELIARD",6.79847,47.5104,0
848,"MONTBRISON",4.06334,45.6075,0
849,"MONTCEAU-LES-MINES",4.36298,46.6741,0
850,"MONTELIMAR",4.7495,44.5569,0
851,"MONTLUCON",2.60664,46.34,0
852,"MONTPELLIER",3.87672,43.6108,0
853,"MONTREUIL",2.44845,48.8638,0
854,"MORLAIX",-3.82823,48.5776,0
855,"MOULINS",3.33442,46.5681,0
856,"MULHOUSE",7.33589,47.7508,0
857,"NANCY",6.18442,48.6921,0
858,"NANTES",-1.55362,47.2184,0
859,"NARBONNE",3.00308,43.1843,0
860,"NERAC",0.340128,44.1361,0
861,"NEVERS",3.16284,46.9909,0
862,"NICE",7.26559,43.696,0
863,"NIMES",4.36005,43.8367,0
864,"NIORT",-0.464777,46.3237,0
865,"NOGENT-LE-ROTROU",0.821776,48.3218,0
866,"NOYON",3.00072,49.5802,0
867,"OBERNAI",7.48168,48.4623,0
868,"OLORON-STE-MARIE",-0.605292,43.1944,0
869,"ORANGE",4.80751,44.1381,0
870,"ORLEANS",1.90925,47.903,0
871,"ORTHEZ",-0.773928,43.4876,0
872,"PAMIERS",1.60795,43.1148,0
873,"PARIS",2.35222,48.8566,0
874,"PAU",-0.370797,43.2951,0
875,"PERIGUEUX",0.721115,45.184,0
876,"PERPIGNAN",2.89587,42.6987,0
877,"PEZENAS",3.42319,43.4615,0
878,"PLOERMEL",-2.39685,47.9293,0
879,"POITIERS",0.340375,46.5802,0
880,"POLIGNY",5.7091,46.8364,0
881,"PONT-A-MOUSSON",6.05487,48.9033,0
882,"PONT-AUDEMER",0.514299,49.3549,0
883,"PONTOISE",2.10065,49.051,0
884,"PROVINS",3.2992,48.5601,0
885,"QUIMPER",-4.0979,47.9975,0
886,"QUIMPERLE",-3.54755,47.8726,0
887,"RAMBERVILLERS",6.63538,48.3465,0
888,"REIMS",4.0317,49.2583,0
889,"RENNES",-1.67571,48.1135,0
890,"RETHEL",4.36535,49.5089,0
891,"RIBEAUVILLE",7.31909,48.1947,0
892,"RICHELIEU",0.324016,47.0127,0
893,"RIOM",3.11493,45.894,0
894,"RIVE-DE-GIER",4.61535,45.5277,0
895,"ROANNE",4.0727,46.0344,0
896,"ROCHEFORT",-0.961697,45.9367,0
897,"RODEZ",2.57599,44.3494,0
898,"ROMANS",5.05274,45.0442,0
899,"ROMORANTIN",1.74726,47.3587,0
900,"ROUBAIX",3.17785,50.6927,0
901,"ROUEN",1.09997,49.4432,0
902,"SAINTES",-0.633389,45.7442,0
903,"SALIES-DE-BEARN",-0.924854,43.4706,0
904,"SALINS-LES-BAINS",5.8758,46.9397,0
905,"SALON-DE-PROVENCE",5.09702,43.6402,0
906,"SAUMUR",-0.080893,47.2601,0
907,"SAVERNE",7.36165,48.742,0
908,"SEDAN",4.93863,49.7035,0
909,"SELESTAT",7.45424,48.2594,0
910,"SEMUR-EN-AUXOIS",4.33234,47.4902,0
911,"SENLIS",2.58321,49.2052,0
912,"SENS",3.28268,48.2007,0
913,"SETE",3.69662,43.4021,0
914,"SISTERON",5.94319,44.1947,0
915,"SOISSONS",3.32342,49.3766,0
916,"SOLLIES-PONT",6.04198,43.1912,0
917,"ST-AMAND-LES-EAUX",3.42871,50.449,0
918,"ST-AMAND-MONTROND",2.5056,46.7255,0
919,"ST-BRIEUC",-2.76584,48.5142,0
920,"ST-CHAMOND",4.51271,45.4761,0
921,"ST-DENIS",2.35744,48.9362,0
922,"ST-DIE",6.94777,48.2875,0
923,"ST-DIZIER",4.94742,48.6377,0
924,"ST-ETIENNE",4.38718,45.4397,0
925,"ST-FLOUR",3.09486,45.033,0
926,"ST-GERMAIN",2.09376,48.8989,0
927,"ST-GILLES",4.34022,50.8301,0
928,"ST-HIPPOLYTE",2.96322,42.7802,0
929,"ST-JEAN-D'ANGELY",-0.517763,45.9448,0
930,"ST-JUNIEN",0.901165,45.8872,0
931,"ST-LEONARD",0.62384,46.4075,0
932,"ST-LO",-1.0914,49.116,0
933,"ST-MALO",-2.02567,48.6493,0
934,"ST-MARIE-AUX-MINES",7.38868,48.2806,0
935,"ST-MIHIEL",5.54166,48.8886,0
936,"ST-NAZAIRE",-2.21385,47.2735,0
937,"ST-OMER",2.25221,50.7501,0
938,"ST-POL",-4.3422,48.6747,0
939,"ST-QUENTIN",3.2874,49.8471,0
940,"ST-SEVER",-0.574221,43.7591,0
941,"ST-YRIEIX-LA-PERCHE",1.20366,45.5124,0
942,"STEENVOORDE",2.57522,50.8164,0
943,"STRASBOURG",7.74788,48.5831,1
944,"TARASCON",4.65752,43.806,0
945,"TARBES",0.078082,43.233,0
946,"THIERS",3.54518,45.8579,0
947,"THIONVILLE",6.16843,49.3576,0
948,"TONNEINS",0.308179,44.3912,0
949,"TOUL",5.89016,48.6783,0
950,"TOULON",5.928,43.1242,0
951,"TOULOUSE",1.44421,43.6047,0
952,"TOURCOING",3.16207,50.725,0
953,"TOURNON",4.83214,45.0679,0
954,"TOURNUS",4.91195,46.5618,0
955,"TOURS",0.68484,47.3941,0
956,"TROYES",4.07474,48.2966,0
957,"TULLE",1.7717,45.2657,0
958,"UZES",4.41995,44.0121,0
959,"VALENCE",4.89236,44.9334,0
960,"VALENCIENNES",3.51833,50.3571,0
961,"VALOGNES",-1.46922,49.5096,0
962,"VANNES",-2.76085,47.6582,0
963,"VENDOME",1.06534,47.7926,0
964,"VERDUN",5.38676,49.1589,0
965,"VERDUN-SUR-GARONNE",1.23558,43.8541,0
966,"VERSAILLES",2.13012,48.8014,0
967,"VESOUL",6.15428,47.6198,0
968,"VIENNE",4.87434,45.5256,0
969,"VIERZON",2.06979,47.2214,0
970,"VILLEFRANCHE-DE-ROUERGUE",2.03538,44.3497,0
971,"VILLEFRANCHE-SUR-SAONE",4.71882,45.9915,0
972,"VILLENEUVE",0.707257,44.4082,0
973,"VILLENEUVE-LEZ-AVIGNON",4.84674,43.9499,0
974,"VIRE",-0.888482,48.8378,0
975,"VITRE",-1.21543,48.1247,0
976,"VITRY-LE-FRANCOIS",4.58575,48.7261,0
977,"VOIRON",5.59135,45.3627,0
978,"WISSEMBOURG",7.94454,49.0369,0
979,"YSSINGEAUX",4.12373,45.1427,0
980,"YVETOT",0.755212,49.6178,0
981,"ABERDEEN",-2.09428,57.1497,0
982,"ASHTON-UPON-LYNE",-2.1032,53.4941,0
983,"BARNSLEY",-1.47973,53.5526,0
984,"BATH",-2.3599,51.3758,0
985,"BERWICK",-2.0054,55.7702,0
986,"BEVERLEY",-0.435093,53.842,0
987,"BILSTON",-2.07409,52.5656,0
988,"BIRMINGHAM",-1.8936,52.4831,0
989,"BLACKBURN",-2.48753,53.7486,0
990,"BOLTON",-2.42862,53.5844,0
991,"BOSTON",-0.0214,52.9746,0
992,"BOURNEMOUTH",-1.88077,50.7192,0
993,"BRADFORD",-1.7594,53.796,0
994,"BRIGHTON",-0.137163,50.8225,0
995,"BRISTOL",-2.58791,51.4545,0
996,"BROMSGROVE",-2.06191,52.3356,0
997,"BURNLEY",-2.2405,53.7893,0
998,"BURSLEM",-2.19673,53.0457,0
999,"BURY",-2.29715,53.595,0
1000,"BURY-ST-EDMUNDS",0.716356,52.2444,0
1001,"CAMBRIDGE",0.119,52.205,0
1002,"CANTERBURY",1.07891,51.2802,0
1003,"CARDIFF",-3.17909,51.4816,0
1004,"CARLISLE",-2.93293,54.8925,0
1005,"CHATHAM",0.52213,51.381,0
1006,"CHELTENHAM",-2.07336,51.9027,0
1007,"CHESTER",-2.89308,53.1934,0
1008,"CHESTERFIELD",-1.42163,53.235,0
1009,"CHICHESTER",-0.774936,50.8376,0
1010,"COLCHESTER",0.891874,51.8959,0
1011,"CONGLETON",-2.21892,53.1629,0
1012,"COVENTRY",-1.51969,52.4068,0
1013,"CROYDON",-0.098234,51.3762,0
1014,"DARLINGTON",-1.55946,54.5236,0
1015,"DEAL",1.40166,51.2225,0
1016,"DEPTFORD",-0.0264139,51.4816,0
1017,"DERBY",-1.47462,52.9225,0
1018,"DONCASTER",-1.12846,53.5228,0
1019,"DOVER",1.3134,51.1279,0
1020,"DUDLEY",-2.08111,52.5123,0
1021,"DUNDEE",-2.97072,56.462,0
1022,"DURHAM",-1.5733,54.7761,0
1023,"EDINBURGH",-3.18827,55.9533,0
1024,"ELLESMERE",-2.90034,52.9067,0
1025,"ELMBRIDGE",-2.14742,52.3076,0
1026,"ELY",0.262363,52.3995,0
1027,"EXETER",-3.5339,50.7184,0
1028,"FROME",-2.3201,51.2308,0
1029,"GATESHEAD",-1.60341,54.9527,0
1030,"GILLINGHAM",0.551438,51.3863,0
1031,"GLASGOW",-4.25181,55.8642,0
1032,"GLOUCESTER",-2.23816,51.8642,0
1033,"GOSPORT",-1.11755,50.795,0
1034,"GRAVESEND",0.370759,51.4419,0
1035,"GREAT-YARMOUTH",1.72805,52.5982,0
1036,"GREENOCK",-4.77198,55.9565,0
1037,"GREENWICH",-0.0076589,51.4826,0
1038,"GRIMSBY",-0.080784,53.5675,0
1039,"GUILDFORD",-0.570409,51.2362,0
1040,"HALIFAX",-1.85754,53.727,0
1041,"HALTON",-2.71369,53.349,0
1042,"HAMILTON",-4.05368,55.7776,0
1043,"HARTLEPOOL",-1.21293,54.6917,0
1044,"HASLINGDEN",-2.32199,53.7018,0
1045,"HEREFORD",-2.71597,52.0564,0
1046,"HUDDERSFIELD",-1.78503,53.6458,0
1047,"HULL",-0.336741,53.7457,0
1048,"ILKESTON",-1.30698,52.9701,0
1049,"INVERNESS",-4.22472,57.4778,0
1050,"IPSWICH",1.14822,52.0567,0
1051,"KENDAL",-2.74629,54.328,0
1052,"KIDDERMINSTER",-2.24968,52.3886,0
1053,"KING'SLYNN",0.400174,52.7565,0
1054,"KIRKCALDY",-3.15814,56.1168,0
1055,"LANCASTER",-2.80074,54.0466,0
1056,"LEEDS",-1.54857,53.8013,0
1057,"LEEK",-2.02339,53.1092,0
1058,"LEICESTER",-1.13976,52.6369,0
1059,"LICHFIELD",-1.83167,52.6816,0
1060,"LINCOLN",-0.540579,53.2307,0
1061,"LIVERPOOL",-2.99157,53.4084,0
1062,"LONDON",-0.125487,51.5085,0
1063,"LOUGHBOROUGH",-1.20617,52.7721,0
1064,"LUTON",-0.420026,51.8787,0
1065,"MACCLESFIELD",-2.11929,53.2587,0
1066,"MAIDSTONE",0.522699,51.2704,0
1067,"MANCHESTER",-2.24849,53.4793,0
1068,"MANSFIELD",-1.19867,53.1472,0
1069,"MARGATE",1.38683,51.3896,0
1070,"MERTHYR-TYDFIL",-3.38165,51.7487,0
1071,"NANTWICH",-2.5241,53.0672,0
1072,"NEWARK",-0.81,53.0765,0
1073,"NEWBURY",-1.32311,51.4014,0
1074,"NEWCASTLE-UNDER-LYME",-2.2273,53.0132,0
1075,"NEWCASTLE-UPON-TYNE",-1.61778,54.9783,0
1076,"NEWPORT",-2.99766,51.5842,0
1077,"NORTH-SHIELDS",-1.44914,55.0108,0
1078,"NORTHAMPTON",-0.902656,52.2405,0
1079,"NORWICH",1.29736,52.6309,0
1080,"NOTTINGHAM",-1.15811,52.9548,0
1081,"NUNEATON",-1.46538,52.5205,0
1082,"OGWR",-3.60893,51.4794,0
1083,"OLDHAM",-2.11873,53.5445,0
1084,"OXFORD",-1.25773,51.752,0
1085,"PAISLEY",-4.44011,55.8473,0
1086,"PERTH",-3.43084,56.395,0
1087,"PETERBOROUGH",-0.24053,52.5695,0
1088,"PLYMOUTH",-4.14266,50.3755,0
1089,"POOLE",-1.98725,50.715,0
1090,"PORTSMOUTH",-1.08333,50.8167,0
1091,"PRESTON",-2.70309,53.7632,0
1092,"READING",-0.97813,51.4543,0
1093,"RENFREW",-4.39154,55.8753,0
1094,"ROCHDALE",-2.16181,53.6141,0
1095,"ROCHESTER",-0.4982,51.3883,0
1096,"ROTHERHAM",-1.3635,53.4326,0
1097,"ROWLEYREGIS",-2.04609,52.4887,0
1098,"RUGBY",-1.26503,52.3709,0
1099,"SALFORD",-2.2983,53.4885,0
1100,"SALISBURY",-1.79447,51.0688,0
1101,"SANDWICH",1.33743,51.274,0
1102,"SCARBOROUGH",-0.399752,54.2831,0
1103,"SEDGLEY",-2.12315,52.5436,0
1104,"SEFTON",-2.97036,53.5034,0
1105,"SHEFFIELD",-1.47009,53.3811,0
1106,"SHEPTON-MALLET",-2.54789,51.1909,0
1107,"SHREWSBURY",-2.75533,52.7073,0
1108,"SOUTH-RIBBLE",-2.66816,53.7231,0
1109,"SOUTH-SHIELDS",-1.42741,54.9994,0
1110,"SOUTHAMPTON",-1.40435,50.9097,0
1111,"ST-ALBANS",-0.339436,51.7527,0
1112,"ST-ANDREWS",-2.7965,56.3393,0
1113,"ST-HELENS",-2.7371,53.4563,0
1114,"ST-PETERPORT",-2.53687,49.4554,0
1115,"STAFFORD",-2.12066,52.8067,0
1116,"STOCKPORT",-2.15884,53.4068,0
1117,"STOCKTON-ON-TEES",-1.32898,54.5705,0
1118,"STOKE-ON-TRENT",-2.1794,53.0027,0
1119,"STROUD",-2.21776,51.7457,0
1120,"SUNDERLAND",-1.3838,54.9069,0
1121,"SWANSEA",-3.94365,51.6214,0
1122,"TAMESIDE",-1.19064,54.4741,0
1123,"TAUNTON",-3.10685,51.0153,0
1124,"THETFORD",0.751657,52.4129,0
1125,"TIVERTON",-3.49121,50.902,0
1126,"TUNBRIDGE-WELLS",0.263695,51.1324,0
1127,"TYNEMOUTH",-1.42558,55.0176,0
1128,"WAKEFIELD",-1.50592,53.6833,0
1129,"WALSALL",-1.98292,52.5862,0
1130,"WARMINSTER",-2.18108,51.2046,0
1131,"WARRINGTON",-2.59695,53.39,0
1132,"WARWICK",-1.58493,52.2823,0
1133,"WELLINGTON",-2.5157,52.7001,0
1134,"WEST-BROMWICH",-1.99516,52.5177,0
1135,"WEST-HAM",0.0054588,51.5285,0
1136,"WHITBY",-0.613347,54.4863,0
1137,"WHITEHAVEN",-3.58923,54.5497,0
1138,"WIGAN",-2.63747,53.5454,0
1139,"WINCHESTER",-1.31014,51.0598,0
1140,"WINDSOR-AND-MAIDENHEAD",-0.732175,51.4917,0
1141,"WOLVERHAMPTON",-2.12882,52.587,0
1142,"WOOLWICH",0.0676032,51.4895,0
1143,"WORCESTER",-2.2208,52.1925,0
1144,"WORKINGTON",-3.54275,54.6436,0
1145,"YORK",-1.0873,53.96,0
1217,"ARMAGH",-6.65161,54.3488,0
1218,"BELFAST",-5.93012,54.5973,0
1219,"CARLOW",-6.85037,52.719,0
1220,"CARRICKFERGUS",-5.80818,54.7137,0
1221,"CASTLEBAR",-9.28793,53.855,0
1222,"CLONMELL",-7.7116,52.3539,0
1223,"CORK",-8.48632,51.8969,0
1224,"DOWNPATRICK",-5.71573,54.3288,0
1225,"DROGHEDA",-6.3561,53.7179,0
1226,"DUBLIN",-6.26031,53.3498,0
1227,"DUNDALK",-6.40596,53.9979,0
1228,"GALWAY",-9.05667,53.2706,0
1229,"KILKENNY",-7.24479,52.6541,0
1230,"KILMALLOCK",-8.57539,52.3998,0
1231,"LIMERICK",-8.6305,52.668,0
1232,"LONDONDERRY",-7.30857,54.9966,0
1233,"NEW-ROSS",-6.94719,52.3962,0
1234,"NEWRY",-6.33393,54.1801,0
1235,"SLIGO",-8.47609,54.2766,0
1236,"TRALEE",-9.69993,52.2713,0
1237,"WATERFORD",-7.12721,52.2523,0
1238,"WEXFORD",-6.46334,52.3369,0
1239,"ACERRA",14.3714,40.9441,0
1240,"ACIREALE",15.1667,37.6078,0
1241,"ACQUAVIVA",11.8635,43.1142,0
1242,"ACQUITERME",8.46703,44.6764,0
1243,"ADERNO",14.8326,37.6628,0
1244,"AFRAGOLA",14.3093,40.923,0
1245,"AGNONE",14.3739,41.8087,0
1246,"AGRIGENTO",13.5765,37.3111,0
1247,"AIDONE",14.4455,37.4159,0
1248,"ALASSIO",8.18117,44.0143,0
1249,"ALATRI",13.3412,41.7253,0
1250,"ALBA",8.03569,44.7009,0
1251,"ALCAMO",12.9686,37.9784,0
1252,"ALESSANDRIA",8.61168,44.9073,0
1253,"ALGHERO",8.31929,40.558,0
1254,"ALTAMURA",16.5528,40.8254,0
1255,"AMALFI",14.6027,40.634,0
1256,"ANAGNI",13.1514,41.7453,0
1257,"ANCONA",13.5189,43.6158,0
1258,"ANDRIA",16.2966,41.2273,0
1259,"ANGRI",14.5712,40.7381,0
1260,"AOSTA",7.31308,45.735,0
1261,"AQUILA",13.6363,42.1256,0
1262,"ARAGONA",13.6189,37.4074,0
1263,"AREZZO",11.8823,43.467,0
1264,"ARIANOIRPINO",15.0923,41.1549,0
1265,"ARPINO",13.6126,41.6451,0
1266,"ASARO",13.7332,37.4056,0
1267,"ASCOLIPICENO",13.5749,42.8536,0
1268,"ASCOLISATRIANO",15.5627,41.2033,0
1269,"ASIAGO",11.5096,45.8759,0
1270,"ASSISI",12.6196,43.0707,0
1271,"ASTI",8.20643,44.9008,0
1272,"ATESSA",14.4511,42.0714,0
1273,"ATRI",13.9758,42.5806,0
1274,"AUGUSTA",15.2167,37.25,0
1275,"AVELLINO",14.7903,40.9144,0
1276,"AVERSA",14.2077,40.9732,0
1277,"AVIGLIANO",15.7146,40.7299,0
1278,"AVOLA",15.1349,36.9095,0
1279,"BAGNARACALABRA",15.8034,38.2838,0
1280,"BARI",16.8719,41.1171,0
1281,"BARLETTA",16.2838,41.3197,0
1282,"BARRAFRANCA",14.2009,37.3754,0
1283,"BASSANO",12.3112,42.466,0
1284,"BELLA",15.5378,40.759,0
1285,"BELLUNO",12.2167,46.1425,0
1286,"BELPASSO",14.9768,37.5898,0
1287,"BENEVENTO",14.7826,41.1298,0
1288,"BERGAMO",9.67727,45.6983,0
1289,"BIANCAVILLA",14.8706,37.6412,0
1290,"BIELLA",8.05834,45.5629,0
1291,"BISACQUINO",13.2591,37.7056,0
1292,"BISCEGLIE",16.5021,41.2427,0
1293,"BITONTO",16.6911,41.1078,0
1294,"BIVONA",13.4405,37.6184,0
